"1938/03/23","Corsavy, France","Air France",NULL,"Casablanca, Morocco - Paris France","Dewoitine D-338","F-AQBB","02",5,3,5,3,0,"The mail plane crashed into a mountain peak inthe Pyrenees mountains while en route."
"1938/04/30","Near Formia, Italy","Ala Littoria",NULL,"Brindisi - Rome","Junkers JU-52","I-BAUS","4063",1,5,1,5,0,"Struck cloud obscured Mount Maranola."
"1938/05/05","Balbuena, Mexico","Lineas Aéreas Mineras",NULL,"Mexico City - Juarez","Lockheed Vega 5B","XA-BFR","124",5,1,5,1,0,"Crashed en route"
"1938/05/10","Mangere, New Zealand","United Airways of New Zealand",NULL,NULL,"Lockheed 10 Electra","ZK-AFC",NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/05/16","Near Saugus, California","Northwest Orient Airlines",NULL,"Burbank,- St. Paul","Lockheed 14-H2 Super Electra","NC17394","1439",7,2,7,2,0,"Struck Stroh peak at 3,300 feet in Mint Canyon, 27 minutes after taking off from Burbank Airport. The aircraft struck a ridge, bounded over a ravine and struck a second ridge, broke up and burst into flames."
"1938/05/22","Sao Paulo, Brazil","Cruzeiro do Sul",NULL,NULL,"Junkers JU-52/3m","PP-CBC","5453",1,4,2,0,0,"The mail plane crashed while taking off."
"1938/05/24","Cleveland, Ohio","United Air Lines","9","Newark - Cleveland - Chicago","Douglas DST-A-207A","NC18108","1956",7,3,7,3,0,"An uncontrollable fire developed in the right engine and the pilot decided to make an emergency landing rather than try to reach Cleveland Airport. The plane struck trees in level flight 8.5 miles east of Cleveland Airport. A fire in the right engine accessory section which resulted from the failure of a cylinder barrel and was fed from the right engine oil supply."
"1938/05/27","Germany","Deutsche Lufthansa",NULL,NULL,"Heinkel 116","D-ATIO",NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/05/27","Alberno Canal, BC, Canada","Ginger Coote Airways",NULL,NULL,"Fairchild 51","CF-AUX",NULL,0,1,0,1,0,NULL
"1938/06/08","Tanganyika","Wilson Airways",NULL,NULL,"De Havilland DH-85","VP-KBE",NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/06/19","MountMercedario, Chile","Pan American Grace Airways",NULL,NULL,"Douglas DC-2","NC14272",NULL,NULL,NULL,NULL,NULL,0,"An hour after leaving Santiago, radio contact with the flight was lost, as it had crashed in the high Andes.It was not found until February 1941, by indians, who plundered the aircraft and the dead passengers looking for valuables."
"1938/07/08","Billings, Montana","Northwest Orient Airlines","4","Seattle - Chicago","Lockheed 14 Super Electra","NC17383",NULL,8,2,8,2,0,"While taking off from Billings, the airplane left the ground in a stalled condition from which the pilot attempted to recover by use of full emergency power. Emergency power was not available because of improper adjustment of the stop which had been placed on the quadrant of the propeller pitch control levers, preventing the levers from going to the full low pitch position. As a result of the stalled condition, the airplane fell off on the right wing and crashed at a point 1,100 feet beyond the NE runway, the pilot having cut the switch just prior to the impact."
"1938/07/14","Off Sardinia, Italy","Ala Littoria",NULL,"Cagliari - Rome","Savoia Marchetti S-66","I-VOLO","15013",1,4,1,4,0,"The flying boat crashed into the Tyrrhenian Sea after the collapse of a wing."
"1938/07/22","Stulpica, Romania","LOT Polish Airlines",NULL,"Warsaw, Poland - Bucharest, Romania","Lockheed 14H Super Electra","SP-BNG","1432",1,4,1,4,0,"Crashed after being struck by lightning."
"1938/07/24","Near Bogota Colombia","Military - Colombian Army",NULL,NULL,"Curtiss-Wright Hawk",NULL,NULL,0,1,0,1,52,"One aircraft from a squadron performing aerobatics before a large crowd crashed into the grandstands. A gust of wind caused the aircraft to lose control during a looping maneuver."
"1938/07/27","Kisumu, Kenya","Imperial Airways",NULL,"Kisumu - Alexandria","Armstrong-Withworth Atlanta","G-ABTG","AW-785",0,4,0,4,0,"Flew into a hillside soon after takeoff from Kisumu. The ship was named Amalthea."
"1938/07/29","Pacific Ocean between Manila and Guam","Pan American World Airways","229","Alameda - Manila","Martin M-130 (flying boat)","NC14714","556",6,9,6,9,0,"The plane crashed into the ocean while en route between Guam and Manilla. The last known position was 12.27 N, 130.40 W or 582 nm east southeast of Manila at 04:00 GCT. Cause unknown. The plane may have been hijacked by the Japanese and flown to Truk Island where the crew and passengers were murdered. The aircraft was named Hawaii Clipper."
"1938/08/10","Debrecen, Hungary","Magyar Legiforagalmi",NULL,NULL,"Ford Tri-motor F-VIII","HA-FNC",NULL,1,2,1,2,0,"Crashed during a thunderstorm. The plane was carrying Hungarian journalists."
"1938/08/10","Shishijima, Japan","Dai Nippon",NULL,NULL,"Douglas DF-151","J-ANES",NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/08/12","Near San Andres Tuxtla, VeraCruz, Mexico","Mexicana",NULL,"Villahermosa - Veracruz","Lockheed 10E Electra","X-ABAS",NULL,8,3,8,3,0,"Crashed in heavy rain in an area being affected by a hurricane."
"1938/08/13","Kiel, Germany","CSA Czech Airlines",NULL,"Prague - Paris, France","Savoia-Marchetti SM73","OK-BAG",NULL,1,3,1,3,0,"Crashed into the Black Forest mountains in poor weather conditions. One stewardess survived."
"1938/08/15","Guanabara, Brazil","Syndicato Condor",NULL,"Guanabara - Victoria","Junkers JU-52/3m","PP-CAT","4024",5,4,5,4,0,"Flew into a mountain wave after taking off, went into a dive and crashed into Guanabara Bay."
"1938/08/18","Bucharest, Romania","LOT Polish Airlines",NULL,NULL,"Lockheed 14 Electra","SP-BNJ","1424",NULL,NULL,NULL,NULL,0,"Caught fire after a ground looping."
"1938/08/18","Montnago, Italy","Macchi",NULL,"Sightseeing","Macchi C-94","I-NILO","94001",1,2,1,2,0,"The sea plane crashed shortly after taking off on a test flight and sank."
"1938/08/24","Tokyo, Japan","Japan Air / Japan Flying School",NULL,NULL,"Unknown / Unknown",NULL,NULL,NULL,NULL,NULL,NULL,53,"Midair collision between the airliner and a small plane. The wreckage fell on the suburbs of Tokyo.Three killed on the airliner, two in the trainer and 53 on the ground."
"1938/08/24","Wangmoon, China","China National Aviation Corporation",NULL,"Hong Kong - Chungking","Douglas DC-2","32","1369",1,4,1,2,0,"While en route from Hong Kong to Chungking, the aircraft was shot down by Japanese military fighters. The aircraft was named Kweilin. The plane was rebuilt to fly again only to be shot down again by Japanese military."
"1938/08/29","Innisfail, Australia","North Queensland Airways",NULL,NULL,"De Havilland DH-84","VH-UXK",NULL,NULL,NULL,NULL,NULL,0,"Crashed into a cane field while attempting to land when the pilot swerved to avoid a tractor."
"1938/08/29","Near Tucumcari, New Mexico","Transcontinental &Western; Air",NULL,"Amarillo - Kansas City","Ford Tri-motor",NULL,NULL,3,2,3,2,0,"The mail /passenger transport crashed 10 miles south of Tucumcari after penetrating a strong storm."
"1938/10/01","Off Bathurst, Gambia","Deutsche Lufthansa",NULL,"Frankfurt, Germany - Milan, Italy","Dornier DO.18",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/10/01","Grisons, Switzerland","Deutsche Lufthansa",NULL,"Frankfurt, Germany - Milan, Italy","Junkers JU-52/3m","D-AVFB","5928",1,4,1,4,0,"Disappeared en route. One postal bag found on a glacier in 1958"
"1938/10/10","Soest, Germany","Sabena",NULL,"Brussells - Berlin","Savbia-MarchettiS-73P","OO-AGT",NULL,1,4,1,4,0,"The aircraft broke-up in midair and crashed to the ground.Airport."
"1938/10/25","Mt. Dandenong, Australia","Australian National Airways",NULL,"Adelaide - Melbourne","Douglas DC-2-112","VH-UYC","1566",1,4,1,4,0,"Crashed into Mt. Daodenong in heavy fog while en route. Procedural errors by the crew."
"1938/11/02","Somerset, England","British Airways",NULL,NULL,"Lockheed 14 Electra","CF-TCL",NULL,NULL,NULL,NULL,NULL,0,NULL
"1938/11/04","Channel Islands, Jersey","Jersey Airways",NULL,"Channel Islands - Southhampton","de Havilland DH-86","G-ACZN","2316",1,1,1,1,1,"Caught fire and crashed into a field two minutes after taking off. A farm worker was crushed to death when the wreckage landed on him. The pilot allowed the plane to fall into a side-slip while climbing through a low overcast and at an insufficient altitude for him to regain contol."
"1938/11/14","Schiphol, Amsterdam","KLM Royal Dutch Airlines",NULL,"Berlin-Amsterdam","Douglas DC-3","PH-ARY","2021",1,5,2,4,0,"The aircraft flew into the ground during approach in poor visibility. The first officer was commander of the military flying school Soesterberg. Pilot descended below a safe height during the approach."
"1938/11/18","Regina, Saskatchewan, Canada","Trans Canada Air Lines",NULL,"Winnipeg - Regina - Vancouver","Lockheed 14 Electra","CF-TCL",NULL,0,2,0,2,0,"The mail plane crashed several minutes after taking off from Regina"
"1938/11/26","Bathurst, Gambia","Deutsche Lufthansa",NULL,NULL,"Junkers JU90V2","D-AIVI","4914",1,5,7,4,0,"During takeoff the aircraft hit a palm tree and burst into flames due to double engine failure."
"1938/11/27","Bagdad, Iraq","Imperial Airways",NULL,NULL,"Short Empire Flying Boat","G-AETW",NULL,0,6,0,4,0,"The flying boat crashed on Lake Ramadi."
"1938/11/29","Off Point Reyes, California","United Air Lines","6","Seattle, WA - Medford, OR - Oakland,CA","Douglas DC 3-A-SB-3-G-14","NC16066","1907",4,3,3,2,0,"The aircraft ran out of fuel and ditched into the ocean. Failure of the pilot to definitely establish the position of the aircraft through standard orientation procedures within a reasonable time after intersecting a leg of the Oakland radio range and of Company flight dispatchers, charged with the responsibilities of directing the operation of the trip, to properly safeguard the flight, resulting in forced landing of the aircraft at sea due to exhausted fuel supply."
"1938/12/02","Mexico City, Mexico","Mexicana",NULL,"Mexico City - Merida","Lockheed 10E Electra","X-ABAU",NULL,5,3,5,3,0,"Crashed and burned on a hill while taking off. The pilot did not have authorization to take off during poor visibility."
"1938/12/08","East China Sea","Japan Aviation Corporation",NULL,"Fukuoka - Taihoku","Nakajima A-T2","J-BDOH",NULL,1,3,1,0,0,"Crashed into the ocean after experiencing engine failure."
"1938/12/08","Off Kubashima, Japan","Japan Aviation Corporation",NULL,NULL,"Nakajima DC-2",NULL,NULL,8,4,6,4,0,"Crashed into the sea near Okinawa due to engine failure."
"1938/12/09","Amsterdam, Netherlands","KLM Royal Dutch Airlines",NULL,"Instructional Flight","Lockheed 14-WF62 Super Electra","PH-APE","1413",0,4,0,4,0,"Struck a dyke near Schiphol Airport and caught fire while taking off."
"1938/12/12","Darwin, Australia","Qantas",NULL,NULL,"Short S23 ‘C’ Class flying boat","G-AEUH",NULL,NULL,NULL,NULL,NULL,0,"Shot down by Japanese aircraft. Owned by Imperial Airways and operated by Qanta"
