"1944/07/31","Funafuti, Gilbert Islands, Pacific Ocean","Pan American Airways",NULL,NULL,"Consolidated Catalina PB2Y-3R","7233",NULL,1,7,1,6,0,"While taking off in the dark, the aircrafts wingtip collided with the jackpole mast of an anchored liberty ship which had slipped anchor and drifted, unlighted, into the seaplane area.The aircraft then spun out of control, and crashed into the ocean and sank."
"1944/08/03","Naper, Nebraska","Military - U.S. Army Air Forces",NULL,"Bruning, NB - Pierre, SD","Douglas C-47A-DL","42-23652","9514",2,4,2,4,0,"Crashed in a severe thunderstorm after possibly being hit by lightning and losing both engines."
"1944/08/08","Off Antilla, Cuba","Pan American World Airways","218","Antilla - Miami","Sikorsky S-42 (flying boat)","NC823M","4201",2,5,NULL,NULL,0,"Crashed during the third attempt to lift from the water and sank into the ocean. Loss of control due to the captains inexperience in handling the particular type of aircraft. The aircraft was named Hong Kong Clipper."
"1944/08/12","Blythburgh, England","Military - U.S. Navy","-",NULL,"Consolidated PB4Y-1","32271",NULL,NULL,NULL,NULL,NULL,0,"Navy lieutenant Joseph P. Kennedy Jr., 29, brother of President John F. Kennedy, was killed while on a flying mission over England during World War II.Kennedy volunteered for operation Aphrodite after completing two full combat tours and was killed when the explosive-laden PB4Y he was flying blew up in air.He was intending to aim the ship and bail out, leaving another aircraft to guide the PB4Y via remote control to a German submarine pen on the French coast; it apparently exploded when he armed the switches.The photographic chase plane had President Franklin Roosevelts son, Elliot Roosevelt, on board."
"1944/08/23","Freckelton, England","Military - U.S. Air Force",NULL,NULL,"Consolidated B-24H","42-50291",NULL,0,3,0,3,58,"The bomber crashed into a school and a cafe while attempting to land at Warton Air Depot in poor weather. The crash occurred during a thunderstorm with heavy rain and winds. Windshear."
"1944/08/28","Preswick, Scotland","Military - U.S. Army Air Forces",NULL,NULL,"Douglas C-54A-DC (DC-4)","42-72171","10276",1,6,1,6,5,"Crashed into a residential area in poor visiblility while attemping to land after a trans-Atlantic flilght."
"1944/08/29","Near Lidköping, Västergötland, Swden","British Overseas Airways",NULL,"Stockholm, Sweden - Leuchars, Scotland","Lockheed 18-56 Loadstar","G-AGIH","2491",1,3,8,3,0,"While cruising at night, the aircraft crashed into the slopes of Mt. Kinnekulle after diverting towards Gothenburg due to radio problems."
"1944/08/30","Sao Paulo, Brazil","Panair do Brasil",NULL,NULL,"Lockheed 18 Lodestar","PP-PBI","2114",1,4,1,4,0,"Crashed in fog while attempting to land at Congonhas Airport."
"1944/09/02","Belgrad, Yugoslavia","Deutsche Lufthansa",NULL,NULL,"Junkers JU52/3m","D-AUAW","641039",2,3,2,3,0,"Shot down by allied fighters."
"1944/09/07","Near Mossman, Queensland, Australia","Military - Royal Netherlands East Indies Air Force",NULL,"Merauke -- Cairns","C-47 Dakota DT-941","VH-RDK",NULL,1,4,1,4,0,"The plane went missing while en route from Merauke to Cairns. The last radio contact was 15 minutes before ETA.A scientific expedition found the wreckage in January 1989, 65 km northwest from Cairns at a height of 1,200 meters."
"1944/09/17","Copeland, Kansas","Military - U.S. Army",NULL,NULL,"Consolidated B-24 Liberator",NULL,NULL,0,1,0,1,2,"The bomber crashed into a farmhouse."
"1944/09/18","Alaska","U. S. Air Force",NULL,"Elmindorf AFB, Anchorage - Ladd Field, Fairbanks","Douglas C-47A-90-DL","43-15738","20204",1,3,1,3,0,"Struck the side of a mountain while in full flight. Cause unknown but weather conditions suspected."
"1944/09/21","Rio Doce, Brazil","Panair do Brasil",NULL,NULL,"Lockheed 18 Lodestar","PP-PBH","2113",1,4,1,4,0,NULL
"1944/09/27","Near Dijon, France","Deutsche Lufthansa",NULL,"Stuttgart - Barcelona","Focke-Wulf FW 200","D-AMHL","20",5,4,5,4,0,"Missing on a flight from France to Spain. Shot down by an American Bristol Beau allied night fighter."
"1944/10/07","Near Sadiya, India","China National Aviation Corporation",NULL,"Dinjan - Suifu","Douglas C-47","101",NULL,0,3,0,3,0,"Both wing of the cargo plane separated from the fuselage after the aircraft penetrated a thunderstorm."
"1944/10/10","Bosnia","Deutsche Lufthansa",NULL,NULL,"Junkers JU-52/3m","D-AUSS","641382",4,3,4,3,0,NULL
"1944/10/11","Sydney, Australia","Qantas",NULL,NULL,"Short S-23 (flying boat)","VH-ABB","S-877",NULL,NULL,NULL,NULL,0,"On final approach with one engine shut-down, stalled 10 ft above the water and hull ruptured on impact."
"1944/10/16","Telemark, Norway","Deutsche Lufthansa",NULL,"Berlin, Germany - Oslo, Norway","Junkers JU-52/3m","D-ADQV","640608",1,3,1,3,0,"Crashed into a mountain in poor weather conditions."
"1944/10/17","Hungary","Deutsche Lufthansa",NULL,NULL,"Junkers JU-52/3m","D-ASHE","640601",6,3,1,0,0,"Shot down by British Mosquito fighters."
"1944/10/18","Birkenhead, England","Military - U.S. Army Air Forces",NULL,"Liverpool - New York","Consolidated B24H","42-50347",NULL,NULL,NULL,NULL,NULL,0,"Broke-up in flight either due to an explosion or catastrophic structural failure of the aircraft."
"1944/11/04","Hanford, California","Trans Continental and Western Air","8","San Francisco - New York City","Douglas DC-3","NC28310","2251",2,3,2,3,0,"The wing separated from the aircraft after entering a thunderstorm and encountering severe turbulence. The failure of the airplanes structure as a result of severe turbulence, an important contributing cause was the fact that the airplane was undoubtedly in an abnormal attitude of flight,i.e., inverted, at the instant of structural failure. The cause of the airplane becoming inverted was not determined."
"1944/11/07","Off Hampton Roads, Virginia","Military - US Navy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Crashed into the ocean."
"1944/11/09","Seljord, Norway","Military - U.S. Army Air Corps",NULL,NULL,NULL,"42-52196",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1944/11/10","Near Kumming, Yunan, China","CATC",NULL,NULL,"Lockheed Hudson",NULL,NULL,1,3,1,3,0,NULL
"1944/11/19","Lewes, England","Military - U.S. Army Air Forces",NULL,NULL,"Douglas C-47A-DL","43-15046","19512",2,5,2,5,0,"Flying in low overcast, the aircraft struck a hill, exploded and burned."
"1944/11/29","Nairobi, Kenya","BOAC",NULL,"Juba, Sudan - Nairobi, Kenya","Lockheed 18 LodeStar","G-AGBW",NULL,7,4,7,4,0,"Crashed in the Aberdare Mountains, 50 miles from its destination after entering a thunderstorm. The wreckage was not located for a month."
"1944/11/29","Off Falsterbo, Sweden","Deutsche Lufthansa",NULL,"Stockholm, Sweden - Berlin Germany","Focke-Wulf FW 200","D-ARHW","2994",6,4,6,4,0,"Shot down by a German patrol boat."
"1944/11/29","Tegucigalpa, Nicaragua","TACA",NULL,"Near Tegucigalpa, Honduras - San Pedro Sula","Ford 5-AT-B Tri-Motor","XH-TAN",NULL,1,2,1,2,0,"Crashed while en route. Failure of a wing probably having been weakened by viabration turbulence and constant operation on rough fields."
"1944/11/30","Dinjan, China","China National Aviation Corporation",NULL,NULL,"Douglas C-47","56",NULL,0,3,0,3,0,"The cargo plane flew into Digboi Mountain after losing both engines."
"1944/12/01","Van Nuys, California","Trans Continental and Western Air","13","San Francisco - Burbank - New York City","Douglas DC-3","NC17322","1965",1,3,6,3,0,"The plane crashed and burned 6.5 miles west northwest of the Bubank Airport in dense fog. The pilots deviation from the standard instrument approach procedure and descent below the established safe minimum altitude. A contributing factor was the companys failure to enforce adherence to company procedures."
"1944/12/03","Atlantic Ocean","Trans-Canada Air Lines",NULL,NULL,"Avro 683 Lancaster","CF-CMU",NULL,NULL,NULL,NULL,NULL,0,NULL
"1944/12/15","English Channel","Military - U.S. Army Air Forces",NULL,"Twinwood, England - Villacoublay, France","UC-64A Noorduyn Norseman","44-70286","550",2,1,2,1,0,"Disappeared over the English Channel en route from Bedford England to Paris, France. Band leader and musician Glenn Miller, 40, killed along with flight officer John Morgan and Lt. Colonel Norman Baessell. It has been theorized the plane may have been hit by bombs being jettisoned over the English Channel by RAF bombers on their way home from an unsuccessful raid. Wreckage and bodies were never found. The most accepted explanation is the pilot was not instrument rated and flew into worsening weather conditions and possibly carburetor icing caused an engine failure causing the plane to crash into the English Channel."
